-49,32,56
-49,41,59
-46,34,55
-38,39,47
-33,41,38
-37,41,28
-37,43,12
-39,45,7
-30,43,7
-25,42,7
-36,41,3
-39,40,9
-29,43,15
-41,37,9
-69,27,27
-60,33,38
-47,35,36
-16,39,53
-16,35,58
-26,21,58
-12,17,58
-3,12,66
-1,12,74
5,18,67
5,17,64
-3,3,61
-7,-3,65
4,-3,78
-1,1,65
-23,19,20
-31,37,-26
-37,51,-39
-28,54,-30
-28,53,-41
-27,65,-51
-33,59,-39
-18,50,-27
-17,59,-46
-16,52,-31
-21,54,-33
-16,54,-33
-22,51,-32
-23,50,-30
-15,50,-33
-21,51,-36
-23,50,-30
-21,51,-32
-28,49,-32
-27,48,-26
-30,50,-27
-30,50,-29
-20,52,-26
-23,53,-28
-28,49,-26
-24,52,-29
-37,48,-30
-35,43,-31
-37,43,-36
-44,42,-41
-48,44,-43
-38,44,-37
-42,39,-27
-60,38,-33
-68,43,-40
-39,40,-27
-32,39,-17
-33,44,-10
-37,44,-13
-46,40,-25
-53,40,-31
-42,42,-21
-37,43,-9
-40,42,-7
-44,45,-14
-45,46,-17
-45,47,-16
-44,48,-10
-47,47,-11
-47,46,-14
-49,45,-16
-48,45,-16
-47,44,-15
-46,43,-15
-43,43,-15
-42,44,-16
-42,43,-16
-42,44,-17
-43,44,-17
-47,44,-17
-48,44,-17
-49,44,-18
-49,44,-18
-47,44,-18
-47,45,-19
-47,45,-23
-46,45,-24
-46,43,-24
-46,42,-24
-46,41,-25
-46,39,-25
-47,39,-24
-47,40,-24
-47,40,-23
-47,40,-22
-48,40,-23
-48,40,-22
-48,41,-22
-48,42,-22
-47,42,-22
-47,42,-23
-47,42,-23
-47,42,-24
-45,42,-24
-45,42,-25
-45,42,-25
-45,42,-25
-45,41,-24
-45,41,-25
-46,40,-24
-47,40,-24
-49,40,-23
-49,40,-23
-48,39,-22
-47,40,-22
-45,42,-23
-43,43,-24
-42,43,-24
-42,44,-26
-42,44,-25
-43,43,-24
-43,44,-25
-45,43,-26
-46,42,-26
-48,42,-26
-48,41,-25
-49,41,-23
-49,41,-22
-47,42,-20
-45,43,-18
-46,43,-19
-47,44,-22
-44,45,-20
-40,47,-19
-41,47,-22
-42,50,-25
-47,48,-25
-36,49,-21
-38,52,-24
-41,52,-19
-45,51,-21
-42,55,-21
-41,52,-9
-47,49,-6
-49,43,8
-45,44,14
-45,40,16
-47,33,18
-64,31,13
-62,29,14
-47,28,14
-47,28,12
-52,34,11
-49,36,8
-44,38,-14
-66,37,-18
-52,51,-24
-62,43,-21
-50,58,-27
-61,58,-24
-50,60,-15
-36,62,-11
-25,62,-9
6,54,3
4,52,6
9,46,21
14,43,32
10,42,38
21,41,56
17,45,62
15,48,40
14,46,32
-7,47,23
7,48,31
3,52,34
3,61,24
-10,63,14
-24,55,17
-20,52,11
-26,45,-2
-34,39,4
-33,40,7
-40,35,-2
-50,31,-3
-67,33,-9
-69,33,-15
-67,32,-14
-68,22,-2
-67,22,-7
-64,22,-12
-66,13,-6
-74,10,-9
-79,7,-15
-79,2,-11
-73,3,-5
-84,5,-15
-85,10,-20
-75,15,-23
-57,16,-16
-62,18,-16
-58,14,-14
-55,10,-20
-79,-10,-14
-66,-11,-11
-63,3,-13
-59,6,-2
-62,12,8
-63,15,10
-65,14,6
-69,10,-2
-67,10,0
-61,6,11
-61,4,16
-63,10,9
-61,11,2
-63,14,8
-66,14,8
-68,10,6
-67,7,9
-62,5,5
-61,7,8
-62,10,9
-68,12,5
-72,13,0
-64,7,12
-60,4,13
-60,11,10
-65,13,7
-68,11,5
-68,8,6
-61,7,14
-62,7,10
-65,7,9
-64,8,5
-71,11,0
-70,12,4
-62,15,12
-60,13,11
-64,10,11
-67,3,8
-63,2,10
-62,14,12
-60,15,15
-72,2,14
-73,-3,17
-66,0,-1
-59,3,2
-56,18,-4
-75,24,-9
-62,16,20
-66,9,5
-67,7,5
-64,7,10
-62,4,24
-56,11,17
-62,9,7
-71,10,7
-69,7,6
-59,-3,23
-59,0,21
-63,10,6
-67,12,7
-66,11,12
-66,9,13
-60,3,20
-63,7,11
-65,9,8
-65,10,10
-65,8,13
-59,4,17
-63,8,12
-66,12,8
-66,11,10
-66,1,11
-63,-1,18
-60,9,14
-67,15,3
-67,11,5
-61,0,17
-60,-2,15
-67,7,7
-70,14,6
-64,9,15
-59,2,20
-64,8,8
-66,9,5
-66,9,10
-66,3,12
-63,8,12
-63,9,9
-59,7,21
-67,3,10
-72,2,-4
-75,9,-14
-71,15,-16
-58,15,-21
-75,12,-32
-46,9,-1
-60,7,15
-63,10,30
-64,8,15
-66,6,-3
-72,4,-3
-66,7,4
-62,6,9
-65,7,6
-72,9,-1
-70,12,-1
-60,6,15
-59,2,15
-63,4,13
-67,5,8
-69,11,2
-64,11,8
-59,4,11
-62,5,8
-65,8,13
-71,11,-3
-74,13,-6
-66,10,6
-60,5,13
-67,3,6
-66,6,8
-63,7,4
-67,9,5
-69,9,-1
-72,9,-1
-63,11,9
-54,5,21
-67,5,7
-66,8,2
-73,12,-1
-67,9,8
-61,9,9
-59,3,13
-65,6,9
-66,10,6
-64,10,8
-66,6,8
-67,7,8
-60,9,13
-64,6,9
-63,6,6
-69,13,3
-67,10,7
-62,9,11
-62,1,18
-63,7,8
-64,10,7
-67,14,7
-63,10,14
-61,-1,10
-74,2,3
-73,14,-1
-67,15,9
-47,5,28
-53,-2,29
-59,-3,20
-71,-3,5
-81,-22,4
-72,-9,7
-69,0,5
-65,20,-13
-64,27,-26
-81,33,-34
-51,14,-35
-42,23,-27
-45,7,-26
-51,-14,-6
-59,-18,5
-105,-6,26
-62,-2,28
-52,10,7
-69,9,14
-72,8,15
-65,8,5
-69,7,0
-67,6,9
-52,0,30
-40,-7,39
-52,-3,35
-68,8,4
-77,3,-2
-88,-8,0
-91,5,23
-87,2,26
-74,1,27
-76,4,17
-65,5,26
-81,13,12
-65,8,-12
-55,12,-5
-31,19,16
-35,25,20
-31,38,3
-16,44,-3
-28,40,-26
-49,37,-43
-64,34,-44
-60,28,-30
-41,33,-19
-28,21,-20
-50,25,-35
-76,8,-53
-52,12,-38
-48,10,-16
-86,14,-29
-97,17,-29
-85,12,-16
-97,2,6
-73,2,15
-38,10,35
-58,23,62
-43,26,81
-46,28,55
-56,39,36
-41,41,35
-10,43,40
1,49,41
-9,47,36
-4,49,5
-6,46,6
-44,43,20
-32,41,14
-21,31,8
-83,28,17
-72,35,0
-45,36,-20
-59,40,-8
-63,36,2
-58,43,-13
-71,38,-10
-62,40,-10
-58,41,-7
-57,39,0
-55,40,-3
-54,40,-4
-41,38,7
-48,37,1
-50,36,3
-46,34,8
-52,34,5
-56,33,8
-110,45,4
-48,29,1
-64,33,-3
-65,40,-15
-54,44,-14
-42,45,0
-44,43,5
-36,42,12
-47,49,2
-38,54,-14
-44,44,8
-46,37,12
-72,40,-2
-64,43,5
-31,37,30
-34,34,33
-15,40,46
-31,33,27
-21,25,61
-39,29,70
-15,38,57
-13,37,52
-30,40,41
-25,35,39
-26,35,45
-27,37,45
-24,35,43
-25,37,46
-25,36,49
-26,36,44
-27,37,43
-25,37,44
-23,37,47
-26,37,45
-27,36,43
-25,35,45
-27,37,45
-28,37,44
-26,36,45
-25,36,46
-26,36,44
-26,36,45
-26,36,46
-24,37,46
-29,34,44
-27,37,50
-28,38,40
-27,36,43
-28,36,44
-24,36,48
-27,36,45
-28,37,45
-27,37,44
-29,36,43
-29,36,44
-28,36,45
-28,36,44
-28,36,43
-28,36,44
-26,36,45
-27,36,45
-26,35,45
-26,36,45
-26,35,45
-25,35,46
-25,35,46
-25,35,45
-25,36,45
-27,36,45
-28,36,44
-29,37,43
-29,37,43
-29,37,44
-30,37,42
-28,37,43
-29,37,43
-30,38,44
-29,38,42
-29,38,43
-30,37,42
-29,37,42
-29,37,42
-30,37,42
-29,37,42
-29,37,43
-29,37,43
-29,37,42
-30,37,43
-29,37,43
-29,37,43
-29,36,43
-29,36,43
-27,36,45
-27,36,45
-30,36,43
-32,35,40
-30,38,47
-29,38,45
-32,36,40
-31,37,39
-25,34,45
-27,35,45
-29,36,43
-31,37,43
-32,37,42
-32,37,42
-30,36,43
-32,36,43
-32,36,41
-32,36,41
-33,36,40
-33,36,41
-34,37,41
-33,36,41
-34,35,40
-34,35,40
-34,35,40
-34,37,39
-36,37,39
-35,37,39
-35,37,39
-35,37,39
-35,37,39
-35,37,39
-35,37,39
-34,37,39
-35,37,38
-35,37,39
-35,37,38
-35,37,39
-36,37,38
-36,38,39
-36,37,39
-37,38,38
-36,38,37
-35,36,38
-32,35,40
-30,35,43
-30,33,43
-31,36,44
-32,37,43
-33,38,39
-34,38,39
-33,38,39
-33,37,40
-32,37,40
-32,37,43
-32,37,41
-34,38,38
-32,38,39
-33,37,41
-32,37,41
-31,37,41
-32,38,41
-34,37,39
-31,36,42
-30,37,43
-32,37,40
-33,37,39
-33,37,41
-34,37,39
-33,37,39
-34,37,39
-35,37,39
-35,38,39
-35,37,38
-35,37,38
-36,38,38
-35,38,38
-36,38,38
-35,37,39
-32,37,40
-32,36,42
-30,33,48
-43,25,51
-43,19,49
-30,29,44
-30,32,42
-40,39,34
-43,43,30
-36,49,28
-38,52,28
-38,46,25
-37,45,23
-47,42,32
-43,40,40
-35,39,38
-32,38,36
-33,36,37
-31,33,44
-34,31,43
-36,31,42
-37,32,40
-46,34,35
-33,34,43
-45,33,36
-45,37,36
-37,47,44
-39,53,36
-37,54,32
-31,54,33
-29,54,33
-24,52,34
-23,50,33
-18,50,32
-23,49,28
-16,46,34
-14,47,35
-18,45,34
-18,43,35
-16,37,38
-21,30,48
-16,25,49
-21,11,50
-32,8,52
-36,-5,66
-32,-9,67
-34,-13,64
-41,-12,61
-28,-8,59
-22,-3,56
-15,6,51
-20,10,53
-10,9,61
-14,12,63
-19,14,61
-19,15,56
-20,17,53
-22,22,48
-23,30,44
-18,42,44
-18,45,46
-22,46,53
-24,44,53
-19,34,55
-13,29,55
-19,23,53
-23,22,52
-23,18,51
-28,19,52
-30,21,50
-25,22,55
-27,20,56
-24,16,57
-20,13,59
-15,6,67
-11,4,67
-21,4,60
-26,4,60
-25,8,57
-21,10,56
-24,13,55
-22,14,54
-22,15,53
-22,18,55
-21,20,54
-23,22,52
-25,23,51
-23,25,50
-23,26,51
-24,28,48
-25,30,47
-26,34,46
-25,35,46
-25,38,45
-28,39,45
-27,39,46
-24,37,47
-26,36,47
-26,35,46
-25,34,47
-27,34,47
-27,34,47
-29,34,46
-29,34,46
-28,33,47
-28,32,47
-29,30,48
-31,31,48
-30,31,47
-30,32,47
-30,32,46
-31,31,45
-31,31,45
-30,32,45
-31,32,44
-31,32,44
-31,31,45
-32,31,45
-31,31,46
-31,30,47
-29,29,47
-28,29,47
-27,27,47
-27,26,46
-31,24,45
-33,24,47
-32,25,51
-32,26,50
-36,27,48
-35,28,47
-33,28,48
-34,29,48
-35,29,47
-35,29,46
-35,29,47
-35,29,46
-34,29,46
-32,29,46
-32,30,46
-33,30,45
-32,30,44
-32,31,44
-33,31,44
-35,31,43
-35,31,44
-35,31,44
-36,31,43
-37,32,42
-37,33,40
-36,33,39
-35,34,38
-35,34,39
-35,35,38
-36,36,37
-36,39,36
-38,40,35
-39,41,34
-40,43,33
-39,43,37
-39,41,39
-39,41,41
-35,39,41
-34,39,39
-36,38,41
-41,37,44
-27,34,46
-25,33,44
-30,32,44
-29,28,47
-29,26,51
-27,23,50
-27,20,51
-29,19,53
-32,16,60
-32,15,57
-32,16,45
-36,21,41
-38,23,42
-34,25,50
-34,25,49
-35,26,46
-36,25,47
-38,26,45
-34,25,47
-34,25,44
-38,26,42
-35,25,49
-35,26,49
-33,25,45
-32,24,50
-32,23,50
-31,23,49
-31,22,45
-33,23,48
-32,23,48
-32,24,48
-31,24,48
-33,25,47
-35,25,46
-36,24,50
-35,25,52
-29,24,47
-35,24,46
-33,23,47
-37,20,45
-35,19,48
-34,19,47
-34,21,46
-35,21,48
-35,21,48
-37,23,47
-36,24,47
-32,22,48
-33,24,49
-34,24,50
-34,23,50
-38,23,47
-37,22,47
-39,22,47
-37,23,48
-36,23,47
-38,22,47
-37,22,47
-37,22,47
-37,22,47
-37,22,47
-37,22,47
-35,22,47
-37,22,47
-36,21,47
-37,23,47
-37,23,46
-40,23,46
-39,22,46
-40,22,45
-39,22,45
-39,22,45
-42,22,43
-42,21,43
-41,22,43
-37,21,47
-42,22,44
-42,23,45
-41,22,45
-41,21,46
-42,23,43
-40,23,42
-41,22,43
-41,23,43
-41,23,44
-41,23,44
-44,24,40
-44,23,42
-44,23,41
-44,24,42
-44,24,40
-45,24,39
-46,23,38
-45,23,40
-46,24,39
-46,24,39
-44,24,38
-52,23,36
-49,24,35
-53,24,29
-54,24,28
-58,27,18
-56,26,17
-61,24,17
-61,24,16
-61,23,17
-60,25,10
-60,23,10
-60,24,9
-62,23,10
-61,23,11
-61,24,10
-59,26,6
-60,27,3
-61,26,4
-61,26,4
-61,24,7
-62,25,7
-61,25,7
-61,25,7
-60,24,7
-58,25,9
-60,24,7
-61,24,10
-59,25,11
-66,23,29
-59,23,22
-58,24,5
-60,23,1
-55,27,0
-60,26,0
-62,25,8
-60,27,6
-61,27,5
-62,26,6
-61,27,6
-59,27,3
-60,26,2
-60,26,4
-60,26,3
-60,26,4
-61,26,3
-60,26,3
-61,26,4
-61,27,4
-60,26,4
-60,26,4
-61,26,3
-60,27,4
-59,26,6
-59,27,6
-59,26,6
-60,26,6
-61,26,7
-60,26,8
-60,27,6
-60,26,6
-60,26,8
-59,26,7
-60,26,6
-60,26,4
-62,26,8
-61,27,7
-60,26,10
-60,27,8
-59,27,8
-60,27,6
-60,27,6
-61,26,7
-61,26,8
-59,26,7
-60,26,7
-60,26,7
-58,27,5
-62,26,8
-60,26,7
-60,26,8
-59,26,10
-59,26,9
-59,26,10
-59,26,10
-58,25,9
-62,25,8
-62,25,1
-61,26,-2
-60,26,-1
-61,25,5
-62,26,3
-61,26,2
-60,26,3
-61,26,7
-61,26,8
-60,25,8
-62,26,7
-60,27,6
-60,26,6
-60,27,8
-60,27,9
-57,27,8
-65,26,5
-61,23,6
-56,23,16
-61,21,13
-71,21,9
-57,23,21
-54,24,35
-53,23,35
-54,21,31
-57,21,24
-59,20,18
-61,21,10
-61,25,-1
-62,27,-3
-59,27,-2
-58,30,0
-58,32,0
-51,33,1
-50,34,1
-52,35,0
-51,37,-1
-48,39,0
-45,38,5
-49,42,6
-49,42,4
-51,43,2
-49,43,7
-46,46,9
-47,47,3
-46,47,3
-42,48,9
-39,50,12
-40,51,20
-39,50,27
-35,48,29
-30,48,33
-35,46,42
-39,43,39
-41,43,37
-32,39,42
-34,36,44
-41,32,51
-41,32,49
-25,34,52
-19,35,47
-23,32,40
-23,32,40
-21,30,43
-24,30,43
-35,32,47
-37,36,45
-25,37,46
-28,38,43
-30,38,41
-28,38,44
-29,39,41
-27,37,45
-24,39,45
-28,40,43
-27,41,45
-25,37,41
-23,37,45
-24,36,47
-26,36,46
-27,37,43
-26,37,44
-24,37,46
-26,37,45
-26,38,44
-26,38,45
-27,38,44
-26,38,44
-27,39,44
-25,33,44
-24,38,48
-23,36,47
-24,35,43
-25,40,42
-22,37,44
-23,37,50
-27,37,43
-30,38,41
-27,38,44
-29,38,43
-25,37,44
-24,37,46
-26,37,45
-27,37,43
-25,37,45
-25,38,45
-27,38,44
-24,37,46
-26,39,46
-24,35,42
-9,38,57
-12,41,48
-7,37,44
-3,29,48
-17,25,50
-23,30,47
-19,33,49
-26,38,42
-26,39,44
-28,39,44
-31,38,43
-28,36,46
-26,35,44
-25,33,45
-22,34,50
-26,35,47
-28,37,43
-27,38,44
-26,38,45
-27,39,44
-26,37,44
-26,37,45
-27,37,44
-26,37,44
-26,37,45
-28,39,43
-26,38,45
-23,35,46
-19,34,47
-17,33,50
-19,33,49
-24,35,46
-23,36,47
-21,37,47
-20,37,48
-23,36,47
-22,36,46
-21,35,48
-21,35,48
-23,36,46
-21,36,47
-22,36,47
-21,36,47
-22,36,47
-23,37,46
-24,36,46
-20,36,49
-22,38,48
-27,37,44
-26,37,44
-18,34,47
-12,33,50
-18,34,47
-27,34,45
-25,35,47
-29,39,44
-31,41,40
-24,39,44
-26,37,47
-24,36,46
-25,36,44
-27,37,45
-27,38,45
-26,37,44
-25,37,45
-24,35,46
-25,36,46
-26,36,45
-24,37,46
-23,37,47
-25,36,45
-25,36,45
-24,36,46
-25,36,46
-27,37,44
-26,37,44
-24,36,46
-25,36,45
-26,36,44
-24,38,47
-27,36,44
-24,39,50
-27,39,46
-28,35,41
-28,36,43
-17,36,49
-25,35,44
-26,36,45
-29,37,41
-38,38,38
-40,39,38
-46,38,40
-30,37,44
-33,34,39
-17,37,46
-15,38,42
-29,39,33
-36,42,34
-37,44,39
-26,41,41
-22,39,43
-18,38,47
-20,39,48
-21,42,47
-27,42,46
-25,43,49
-26,44,47
-25,44,44
-20,44,44
-28,46,38
-24,46,39
-23,44,37
-31,41,40
-34,39,46
-29,38,44
-25,36,38
-25,34,35
-40,25,40
-40,21,45
-29,21,51
-42,21,46
-39,22,45
-27,21,49
-28,22,48
-27,23,50
-27,21,51
-31,22,49
-34,22,51
-31,24,56
-29,26,57
-25,23,49
-30,21,46
-29,23,47
-26,23,46
-26,24,47
-29,25,50
-29,25,50
-29,27,49
-29,27,48
-30,29,47
-31,28,48
-33,29,47
-33,29,46
-34,29,47
-34,30,47
-33,30,47
-32,31,47
-32,29,47
-33,29,48
-34,29,46
-31,28,48
-30,27,49
-31,27,48
-32,27,48
-33,27,46
-30,27,49
-31,27,49
-33,28,47
-33,28,47
-35,27,47
-32,27,47
-34,28,46
-32,28,46
-28,29,50
-32,30,48
-34,29,47
-32,29,47
-34,27,45
-38,28,44
-35,28,45
-34,28,45
-32,27,44
-33,28,45
-32,26,49
-33,28,47
-33,27,47
-33,28,46
-34,27,47
-32,27,47
-33,27,47
-33,27,48
-33,26,47
-32,27,47
-33,28,46
-34,29,46
-34,29,46
-35,29,45
-35,28,46
-36,28,46
-34,27,46
-34,28,46
-35,28,45
-34,29,45
-35,29,45
-34,29,45
-35,28,45
-35,28,45
-34,27,45
-34,27,45
-33,26,46
-34,26,46
-33,27,46
-34,28,46
-35,28,46
-34,30,46
-36,31,45
-34,34,46
-36,34,45
-31,31,47
-32,30,47
-34,28,46
-34,27,46
-33,26,44
-32,25,43
-35,24,45
-35,21,53
